ปีการศึกษา,รหัสนักเรียน,คำนำหน้า,ชื่อ,นามสกุล,ชั้นปี,ห้อง,เลขที่ในห้อง,ระดับ,สถานะ,ชื่อผู้ปกครอง,ความสัมพันธ์,เบอร์โทรผู้ปกครอง
2569,2569000682,เด็กหญิง,มินตรา,เพียรดี,10,ม.4/1,29,highschool,active,นางผู้ปกครอง เพียรดี,มารดา,082-222-1682
2569,2569000683,เด็กชาย,ปุณณวิช,เพียรดี,11,ม.5/1,29,highschool,active,นายผู้ปกครอง เพียรดี,ผู้ปกครอง,082-222-1683
2569,2569000684,เด็กหญิง,ณิชา,เพียรดี,12,ม.6/1,29,highschool,active,นางผู้ปกครอง เพียรดี,ญาติ,082-222-1684
2569,2569000685,เด็กชาย,กิตติพงศ์,เพียรดี,1,ป.1/2,29,primary,active,นายผู้ปกครอง เพียรดี,บิดา,082-222-1685
2569,2569000686,เด็กหญิง,อริสา,เพียรดี,2,ป.2/2,29,primary,active,นางผู้ปกครอง เพียรดี,มารดา,082-222-1686
2569,2569000687,เด็กชาย,พชรพล,เพียรดี,3,ป.3/2,29,primary,active,นายผู้ปกครอง เพียรดี,ผู้ปกครอง,082-222-1687
2569,2569000688,เด็กหญิง,ชนัญชิดา,เพียรดี,4,ป.4/2,29,primary,active,นางผู้ปกครอง เพียรดี,ญาติ,082-222-1688
2569,2569000689,เด็กชาย,วรเมธ,เพียรดี,5,ป.5/2,29,primary,active,นายผู้ปกครอง เพียรดี,บิดา,082-222-1689
2569,2569000690,เด็กหญิง,กัญญารัตน์,เพียรดี,6,ป.6/2,29,primary,active,นางผู้ปกครอง เพียรดี,มารดา,082-222-1690
2569,2569000691,เด็กชาย,นราวิชญ์,เพียรดี,7,ม.1/2,29,secondary,active,นายผู้ปกครอง เพียรดี,ผู้ปกครอง,082-222-1691
2569,2569000692,เด็กหญิง,พิชญาภา,เพียรดี,8,ม.2/2,29,secondary,active,นางผู้ปกครอง เพียรดี,ญาติ,082-222-1692
2569,2569000693,เด็กชาย,ศุภโชค,เพียรดี,9,ม.3/2,29,secondary,active,นายผู้ปกครอง เพียรดี,บิดา,082-222-1693
2569,2569000694,เด็กหญิง,ธัญชนก,เพียรดี,10,ม.4/2,29,highschool,active,นางผู้ปกครอง เพียรดี,มารดา,082-222-1694
2569,2569000695,เด็กชาย,ภูวนาท,เพียรดี,11,ม.5/2,29,highschool,active,นายผู้ปกครอง เพียรดี,ผู้ปกครอง,082-222-1695
2569,2569000696,เด็กหญิง,แพรวา,เพียรดี,12,ม.6/2,29,highschool,active,นางผู้ปกครอง เพียรดี,ญาติ,082-222-1696
2569,2569000697,เด็กชาย,อนาวิน,เพียรดี,1,ป.1/1,30,primary,active,นายผู้ปกครอง เพียรดี,บิดา,082-222-1697
2569,2569000698,เด็กหญิง,พิมพ์ชนก,เพียรดี,2,ป.2/1,30,primary,active,นางผู้ปกครอง เพียรดี,มารดา,082-222-1698
2569,2569000699,เด็กชาย,ชยุต,เพียรดี,3,ป.3/1,30,primary,active,นายผู้ปกครอง เพียรดี,ผู้ปกครอง,082-222-1699
2569,2569000700,เด็กหญิง,ศศิธร,เพียรดี,4,ป.4/1,30,primary,active,นางผู้ปกครอง เพียรดี,ญาติ,082-222-1700
2569,2569000701,เด็กชาย,ธนภัทร,ร่าเริง,5,ป.5/1,30,primary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1701
2569,2569000702,เด็กหญิง,มินตรา,ร่าเริง,6,ป.6/1,30,primary,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1702
2569,2569000703,เด็กชาย,ปุณณวิช,ร่าเริง,7,ม.1/1,30,secondary,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1703
2569,2569000704,เด็กหญิง,ณิชา,ร่าเริง,8,ม.2/1,30,secondary,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1704
2569,2569000705,เด็กชาย,กิตติพงศ์,ร่าเริง,9,ม.3/1,30,secondary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1705
2569,2569000706,เด็กหญิง,อริสา,ร่าเริง,10,ม.4/1,30,highschool,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1706
2569,2569000707,เด็กชาย,พชรพล,ร่าเริง,11,ม.5/1,30,highschool,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1707
2569,2569000708,เด็กหญิง,ชนัญชิดา,ร่าเริง,12,ม.6/1,30,highschool,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1708
2569,2569000709,เด็กชาย,วรเมธ,ร่าเริง,1,ป.1/2,30,primary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1709
2569,2569000710,เด็กหญิง,กัญญารัตน์,ร่าเริง,2,ป.2/2,30,primary,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1710
2569,2569000711,เด็กชาย,นราวิชญ์,ร่าเริง,3,ป.3/2,30,primary,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1711
2569,2569000712,เด็กหญิง,พิชญาภา,ร่าเริง,4,ป.4/2,30,primary,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1712
2569,2569000713,เด็กชาย,ศุภโชค,ร่าเริง,5,ป.5/2,30,primary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1713
2569,2569000714,เด็กหญิง,ธัญชนก,ร่าเริง,6,ป.6/2,30,primary,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1714
2569,2569000715,เด็กชาย,ภูวนาท,ร่าเริง,7,ม.1/2,30,secondary,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1715
2569,2569000716,เด็กหญิง,แพรวา,ร่าเริง,8,ม.2/2,30,secondary,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1716
2569,2569000717,เด็กชาย,อนาวิน,ร่าเริง,9,ม.3/2,30,secondary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1717
2569,2569000718,เด็กหญิง,พิมพ์ชนก,ร่าเริง,10,ม.4/2,30,highschool,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1718
2569,2569000719,เด็กชาย,ชยุต,ร่าเริง,11,ม.5/2,30,highschool,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1719
2569,2569000720,เด็กหญิง,ศศิธร,ร่าเริง,12,ม.6/2,30,highschool,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1720
2569,2569000721,เด็กชาย,ธนภัทร,มั่นคง,1,ป.1/1,31,primary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1721
2569,2569000722,เด็กหญิง,มินตรา,มั่นคง,2,ป.2/1,31,primary,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1722
2569,2569000723,เด็กชาย,ปุณณวิช,มั่นคง,3,ป.3/1,31,primary,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1723
2569,2569000724,เด็กหญิง,ณิชา,มั่นคง,4,ป.4/1,31,primary,active,นางผู้ปกครอง มั่นคง,ญาติ,082-222-1724
2569,2569000725,เด็กชาย,กิตติพงศ์,มั่นคง,5,ป.5/1,31,primary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1725
2569,2569000726,เด็กหญิง,อริสา,มั่นคง,6,ป.6/1,31,primary,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1726
2569,2569000727,เด็กชาย,พชรพล,มั่นคง,7,ม.1/1,31,secondary,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1727
2569,2569000728,เด็กหญิง,ชนัญชิดา,มั่นคง,8,ม.2/1,31,secondary,active,นางผู้ปกครอง มั่นคง,ญาติ,082-222-1728
2569,2569000729,เด็กชาย,วรเมธ,มั่นคง,9,ม.3/1,31,secondary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1729
2569,2569000730,เด็กหญิง,กัญญารัตน์,มั่นคง,10,ม.4/1,31,highschool,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1730
2569,2569000731,เด็กชาย,นราวิชญ์,มั่นคง,11,ม.5/1,31,highschool,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1731
2569,2569000732,เด็กหญิง,พิชญาภา,มั่นคง,12,ม.6/1,31,highschool,active,นางผู้ปกครอง มั่นคง,ญาติ,082-222-1732
2569,2569000733,เด็กชาย,ศุภโชค,มั่นคง,1,ป.1/2,31,primary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1733
2569,2569000734,เด็กหญิง,ธัญชนก,มั่นคง,2,ป.2/2,31,primary,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1734
2569,2569000735,เด็กชาย,ภูวนาท,มั่นคง,3,ป.3/2,31,primary,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1735
2569,2569000736,เด็กหญิง,แพรวา,มั่นคง,4,ป.4/2,31,primary,active,นางผู้ปกครอง มั่นคง,ญาติ,082-222-1736
2569,2569000737,เด็กชาย,อนาวิน,มั่นคง,5,ป.5/2,31,primary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1737
2569,2569000738,เด็กหญิง,พิมพ์ชนก,มั่นคง,6,ป.6/2,31,primary,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1738
2569,2569000739,เด็กชาย,ชยุต,มั่นคง,7,ม.1/2,31,secondary,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1739
